TITLE	Wt_IP20_KPO4
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	06/09/28
TIME	13:40:22
SPECTROMETER/DATA SYSTEM	J-810
DELTAT	0
TUNITS	Temperature [C]
FIRSTT	25
LASTT	65
NPOINTST	9
DELTAX	-0.2
XUNITS	Wavelength [nm]
YUNITS	CD[mdeg]
YUNITS2	HT[V]
FIRSTX	260
LASTX	180
NPOINTS	401
XYDATA1	25	30	35	40	45	50	55	60	65	
232.6	-8.21006	-8.46468	-8.52923	-8.67826	-8.11963	-4.80172	-4.36519	-4.43262	-3.66754	
232.4	-8.83154	-8.74073	-9.01946	-8.26592	-8.08395	-4.98002	-4.48918	-4.10553	-3.95985	
232.2	-9.07669	-9.03041	-9.19104	-8.85455	-8.01283	-4.94305	-4.6204	-4.2572	-3.98327	
232	-9.23906	-9.56891	-9.38925	-9.28051	-9.05566	-4.8413	-5.0473	-4.45674	-3.91718	
231.8	-9.79611	-9.79517	-9.69334	-9.3902	-8.54587	-4.97189	-4.97951	-4.33136	-3.982	
231.6	-9.90591	-9.67311	-9.81415	-9.76194	-9.14284	-5.09729	-4.80158	-4.43695	-4.23377	
231.4	-10.3423	-10.0359	-9.98415	-9.70476	-8.99612	-5.08744	-4.48828	-4.35232	-4.75788	
231.2	-10.6022	-10.6397	-10.4978	-10.2711	-9.29695	-5.45136	-5.23972	-4.4399	-4.19319	
231	-10.8359	-10.7534	-10.858	-10.5984	-9.47198	-5.99336	-5.22375	-4.55152	-4.52096	
230.8	-10.9416	-11.0353	-11.1239	-10.8886	-10.0764	-5.46295	-5.26456	-5.09496	-4.48018	
230.6	-11.5807	-11.3495	-11.3519	-10.9939	-10.1718	-5.71706	-5.38221	-4.64861	-4.55258	
230.4	-11.5437	-11.6555	-11.8086	-11.4059	-10.3114	-5.92045	-5.461	-4.77748	-4.80562	
230.2	-12.3445	-11.8058	-11.1824	-11.612	-10.3377	-5.91148	-5.35486	-4.76564	-4.81402	
230	-11.8375	-12.2507	-12.07	-11.592	-10.3754	-6.53613	-5.45811	-4.97711	-4.94209	
229.8	-12.5869	-12.6773	-12.1934	-12.3748	-10.9548	-6.30804	-6.11355	-4.92571	-4.78491	
229.6	-12.7335	-12.8654	-12.5422	-12.7504	-11.0581	-5.64138	-5.80052	-4.97535	-5.18891	
229.4	-13.0532	-12.99	-12.7843	-12.6078	-11.0434	-6.40349	-5.75878	-5.18334	-4.92929	
229.2	-13.1715	-13.4186	-13.1904	-12.7668	-11.2416	-6.16158	-5.7572	-5.53385	-5.24379	
229	-13.5332	-13.5517	-13.3853	-12.8903	-11.3911	-5.76849	-5.43157	-5.01965	-5.06375	
228.8	-13.9021	-13.9735	-13.8123	-13.224	-11.6112	-6.31219	-5.46894	-5.08125	-5.06615	
228.6	-14.1426	-13.9047	-13.812	-13.5221	-12.3184	-6.50062	-5.97798	-5.64226	-5.1783	
228.4	-14.1638	-14.1786	-14.0744	-13.3363	-12.3552	-6.5399	-5.88038	-5.38809	-5.45137	
228.2	-14.7011	-14.495	-14.2355	-13.8572	-12.6418	-6.43828	-5.73844	-5.42985	-5.36147	
228	-14.8001	-14.7927	-14.6753	-13.9094	-12.5817	-6.54865	-5.62524	-5.21904	-5.64427	
